-3.924590e+00	4.685714e+01
-3.918689e+00	4.714286e+01
-3.912787e+00	4.714286e+01
-3.906885e+00	4.657143e+01
-3.900984e+00	4.657143e+01
-3.895082e+00	4.528571e+01
-3.889180e+00	4.528571e+01
-3.883279e+00	4.514286e+01
-3.877377e+00	4.514286e+01
-3.871475e+00	4.642857e+01
-3.865574e+00	4.642857e+01
-3.859672e+00	4.728571e+01
-3.853770e+00	4.728571e+01
-3.847869e+00	4.357143e+01
-3.841967e+00	4.357143e+01
-3.836066e+00	4.528571e+01
-3.830164e+00	4.528571e+01
-3.824262e+00	4.628571e+01
-3.818361e+00	4.628571e+01
-3.812459e+00	4.628571e+01
-3.806557e+00	4.628571e+01
-3.800656e+00	4.971429e+01
-3.794754e+00	4.971429e+01
-3.788852e+00	4.514286e+01
-3.782951e+00	4.514286e+01
-3.777049e+00	4.814286e+01
-3.771148e+00	4.814286e+01
-3.765246e+00	46
-3.759344e+00	46
-3.753443e+00	4.542857e+01
-3.747541e+00	4.542857e+01
-3.741639e+00	4.485714e+01
-3.735738e+00	4.485714e+01
-3.729836e+00	4.542857e+01
-3.723934e+00	4.542857e+01
-3.718033e+00	4.414286e+01
-3.712131e+00	4.414286e+01
-3.706230e+00	4.542857e+01
-3.700328e+00	4.542857e+01
-3.694426e+00	4.628571e+01
-3.688525e+00	4.628571e+01
-3.682623e+00	4.542857e+01
-3.676721e+00	4.542857e+01
-3.670820e+00	4.542857e+01
-3.664918e+00	4.542857e+01
-3.659016e+00	4.528571e+01
-3.653115e+00	4.528571e+01
-3.647213e+00	4.585714e+01
-3.641311e+00	4.585714e+01
-3.635410e+00	4.585714e+01
-3.629508e+00	4.585714e+01
-3.623607e+00	4.557143e+01
-3.617705e+00	4.557143e+01
-3.611803e+00	47
-3.605902e+00	47
-3.600000e+00	4.514286e+01
-3.594098e+00	4.514286e+01
-3.588197e+00	4.728571e+01
-3.582295e+00	4.728571e+01
-3.576393e+00	4.542857e+01
-3.570492e+00	4.542857e+01
-3.564590e+00	4.514286e+01
-3.558689e+00	4.514286e+01
-3.552787e+00	4.757143e+01
-3.546885e+00	4.757143e+01
-3.540984e+00	4.871429e+01
-3.535082e+00	4.871429e+01
-3.529180e+00	4.328571e+01
-3.523279e+00	4.328571e+01
-3.517377e+00	4.885714e+01
-3.511475e+00	4.885714e+01
-3.505574e+00	46
-3.499672e+00	46
-3.493770e+00	4.485714e+01
-3.487869e+00	4.485714e+01
-3.481967e+00	49
-3.476066e+00	49
-3.470164e+00	48
-3.464262e+00	48
-3.458361e+00	4.457143e+01
-3.452459e+00	4.457143e+01
-3.446557e+00	4.885714e+01
-3.440656e+00	4.885714e+01
-3.434754e+00	4.642857e+01
-3.428852e+00	4.642857e+01
-3.422951e+00	4.457143e+01
-3.417049e+00	4.457143e+01
-3.411148e+00	4.985714e+01
